time,temperature,humidity,pressure
2014-03-14T05:20:00,4.0,81,1024
2014-03-14T05:50:00,4.0,81,1024
2014-03-14T00:50:00,6.0,81,1024
2014-03-14T09:20:00,7.0,71,1024
2014-03-14T12:50:00,9.0,62,1021
2014-03-14T22:20:00,7.0,87,1001
2014-03-14T01:20:00,6.0,81,1024
2014-03-14T11:20:00,9.0,58,1022
2014-03-14T04:50:00,4.0,81,1024
2014-03-14T10:50:00,8.0,66,1023
2014-03-14T04:00:00,4,73,1025
2014-03-14T02:00:00,5,79,1025
2014-03-14T04:20:00,4.0,81,1024
2014-03-14T21:20:00,7.0,87,1003
2014-03-14T14:20:00,10.0,58,1018
2014-03-14T14:00:00,10,52,1019
2014-03-14T08:50:00,6.0,70,1024
2014-03-14T14:50:00,10.0,58,1017
2014-03-14T20:50:00,7.0,87,1004
2014-03-14T15:50:00,10.0,58,1015
2014-03-14T15:20:00,11.0,54,1016
2014-03-14T09:00:00,6,59,1024
2014-03-14T15:00:00,10,48,1017
2014-03-14T03:20:00,4.0,87,1024
2014-03-14T22:00:00,7,86,1002
2014-03-14T18:00:00,9,55,1010
2014-03-14T12:00:00,9,49,1022
2014-03-14T21:00:00,7,83,1004
2014-03-14T23:20:00,7.0,76,999
2014-03-14T19:50:00,7.0,81,1005
2014-03-14T23:00:00,7,71,1000
2014-03-14T10:00:00,8,56,1024
2014-03-14T19:20:00,7.0,87,1007
2014-03-14T22:50:00,7.0,76,1000
2014-03-14T18:20:00,8.0,71,1009
2014-03-14T00:00:00,6,76,1025
2014-03-14T16:00:00,10,42,1015
2014-03-14T00:20:00,6.0,87,1024
2014-03-14T16:20:00,10.0,58,1014
2014-03-14T16:50:00,10.0,58,1012
2014-03-14T13:50:00,10.0,58,1019
2014-03-14T01:50:00,5.0,87,1024
2014-03-14T21:50:00,7.0,87,1001
2014-03-14T18:50:00,8.0,76,1008
2014-03-14T12:20:00,9.0,62,1022
2014-03-14T02:20:00,5.0,81,1024
2014-03-14T17:50:00,9.0,66,1010
2014-03-14T03:50:00,4.0,81,1024
2014-03-14T17:00:00,10,49,1012
2014-03-14T10:20:00,8.0,66,1023
2014-03-14T17:20:00,9.0,62,1012
2014-03-14T20:20:00,7.0,87,1005
2014-03-14T07:20:00,4.0,75,1024
2014-03-14T20:00:00,7,80,1006
2014-03-14T07:00:00,4,70,1024
2014-03-14T07:50:00,5.0,76,1024
2014-03-14T09:50:00,7.0,71,1024
2014-03-14T06:50:00,4.0,81,1024
2014-03-14T06:20:00,4.0,81,1024
2014-03-14T19:00:00,8,69,1009
2014-03-14T06:00:00,4,73,1024
2014-03-14T01:00:00,6,75,1025
2014-03-14T23:50:00,7.0,71,999
2014-03-14T11:00:00,8,51,1023
2014-03-14T02:50:00,5.0,81,1024
2014-03-14T03:00:00,4,76,1025
2014-03-15T12:20:00,9.0,43,1006
2014-03-15T07:50:00,6.0,61,1001
2014-03-15T12:00:00,9,28,1007
2014-03-15T17:00:00,7,50,1007
2014-03-15T07:00:00,6,51,1000
2014-03-15T23:00:00,6,74,1002
2014-03-15T07:20:00,6.0,61,1000
2014-03-15T01:50:00,7.0,71,996
2014-03-15T09:20:00,7.0,57,1003
2014-03-15T08:50:00,7.0,57,1002
2014-03-15T00:50:00,7.0,66,998
2014-03-15T05:50:00,6.0,66,997
2014-03-15T05:20:00,6.0,66,996
2014-03-15T03:50:00,7.0,66,995
2014-03-15T05:00:00,6,55,996
2014-03-15T22:00:00,6,72,1003
2014-03-15T11:50:00,9.0,43,1006
2014-03-15T20:20:00,6.0,81,1004
2014-03-15T09:50:00,8.0,53,1004
2014-03-15T02:00:00,7,63,996
2014-03-15T19:20:00,7.0,71,1005
2014-03-15T22:50:00,6.0,81,1002
2014-03-15T13:20:00,9.0,46,1007
2014-03-15T20:00:00,7,67,1005
2014-03-15T17:20:00,7.0,66,1006
2014-03-15T00:00:00,7,60,999
2014-03-15T17:50:00,7.0,66,1006
2014-03-15T08:00:00,6,51,1001
2014-03-15T10:00:00,8,36,1005
2014-03-15T06:00:00,6,55,998
2014-03-15T10:20:00,9.0,43,1004
2014-03-15T06:20:00,6.0,66,998
2014-03-15T06:50:00,6.0,61,999
2014-03-15T19:50:00,7.0,71,1005
2014-03-15T21:50:00,6.0,81,1002
2014-03-15T20:50:00,6.0,81,1003
2014-03-15T09:00:00,7,43,1003
2014-03-15T11:20:00,9.0,43,1005
2014-03-15T01:20:00,7.0,71,997
2014-03-15T14:50:00,9.0,46,1007
2014-03-15T01:00:00,7,59,998
2014-03-15T14:00:00,9,36,1007
2014-03-15T14:20:00,9.0,46,1007
2014-03-15T12:50:00,9.0,43,1007
2014-03-15T08:20:00,6.0,61,1001
2014-03-15T13:50:00,9.0,46,1007
2014-03-15T21:00:00,6,74,1004
2014-03-15T16:50:00,7.0,61,1007
2014-03-15T16:20:00,8.0,57,1007
2014-03-15T10:50:00,9.0,43,1005
2014-03-15T16:00:00,8,41,1007
2014-03-15T02:50:00,7.0,61,995
2014-03-15T11:00:00,9,31,1005
2014-03-15T19:00:00,7,63,1006
2014-03-15T23:50:00,6.0,81,1001
2014-03-15T00:20:00,7.0,66,998
2014-03-15T13:00:00,9,34,1007
2014-03-15T04:20:00,7.0,61,995
2014-03-15T04:00:00,6,53,995
2014-03-15T04:50:00,6.0,66,996
2014-03-15T18:50:00,7.0,71,1006
2014-03-15T03:00:00,7,56,996
2014-03-15T15:00:00,9,35,1008
2014-03-15T03:20:00,7.0,66,995
2014-03-15T15:20:00,9.0,50,1007
2014-03-15T15:50:00,8.0,53,1007
2014-03-15T22:20:00,6.0,81,1002
2014-03-15T21:20:00,6.0,81,1003
2014-03-15T18:00:00,7,59,1006
2014-03-15T23:20:00,6.0,81,1001
2014-03-15T18:20:00,7.0,71,1006
2014-03-15T02:20:00,7.0,71,996
2014-03-16T21:00:00,8,77,1002
2014-03-16T03:50:00,7.0,81,998
2014-03-16T23:00:00,8,79,1002
2014-03-16T22:50:00,8.0,87,1001
2014-03-16T14:00:00,11,50,1002
2014-03-16T22:00:00,8,79,1002
2014-03-16T20:00:00,8,83,1003
2014-03-16T10:00:00,9,61,998
2014-03-16T20:20:00,8.0,87,1002
2014-03-16T10:20:00,10.0,66,998
2014-03-16T10:50:00,10.0,66,999
2014-03-16T15:50:00,10.0,66,1002
2014-03-16T08:50:00,9.0,76,997
2014-03-16T02:00:00,6,72,1000
2014-03-16T19:50:00,8.0,87,1002
2014-03-16T02:20:00,6.0,81,999
2014-03-16T19:00:00,8,81,1003
2014-03-16T19:20:00,8.0,87,1002
2014-03-16T12:20:00,11.0,62,1000
2014-03-16T17:20:00,9.0,76,1002
2014-03-16T16:50:00,10.0,71,1002
2014-03-16T00:00:00,6,75,1001
2014-03-16T23:20:00,8.0,87,1001
2014-03-16T03:20:00,6.0,81,998
2014-03-16T00:20:00,6.0,81,1000
2014-03-16T23:50:00,8.0,87,1001
2014-03-16T01:50:00,6.0,81,999
2014-03-16T12:50:00,11.0,62,1000
2014-03-16T20:50:00,8.0,87,1002
2014-03-16T09:00:00,9,66,998
2014-03-16T09:20:00,9.0,71,997
2014-03-16T14:50:00,11.0,54,1001
2014-03-16T04:50:00,7.0,87,997
2014-03-16T04:20:00,6.0,93,997
2014-03-16T02:50:00,6.0,81,999
2014-03-16T04:00:00,6,77,998
2014-03-16T01:00:00,6,75,1000
2014-03-16T03:00:00,6,74,999
2014-03-16T16:00:00,10,55,1002
2014-03-16T18:00:00,8,80,1003
2014-03-16T18:20:00,8.0,87,1002
2014-03-16T18:50:00,8.0,87,1002
2014-03-16T01:20:00,6.0,81,1000
2014-03-16T15:00:00,11,45,1002
2014-03-16T05:20:00,7.0,87,996
2014-03-16T15:20:00,11.0,58,1001
2014-03-16T05:00:00,7,86,997
2014-03-16T09:50:00,9.0,71,997
2014-03-16T05:50:00,7.0,93,996
2014-03-16T21:50:00,8.0,87,1002
2014-03-16T07:00:00,8,81,997
2014-03-16T07:20:00,8.0,81,997
2014-03-16T07:50:00,8.0,81,996
2014-03-16T14:20:00,12.0,54,1001
2014-03-16T22:20:00,8.0,87,1002
2014-03-16T11:50:00,11.0,62,999
2014-03-16T17:50:00,9.0,82,1002
2014-03-16T21:20:00,8.0,87,1002
2014-03-16T11:00:00,10,57,999
2014-03-16T16:20:00,10.0,71,1002
2014-03-16T11:20:00,10.0,66,999
2014-03-16T06:50:00,8.0,87,996
2014-03-16T12:00:00,11,49,1000
2014-03-16T06:00:00,7,87,997
2014-03-16T06:20:00,8.0,87,996
2014-03-16T00:50:00,6.0,81,1000
2014-03-16T08:20:00,8.0,76,997
2014-03-16T08:00:00,8,74,997
2014-03-16T13:50:00,11.0,58,1001
2014-03-16T13:20:00,11.0,58,1001
2014-03-16T17:00:00,10,65,1003
2014-03-16T13:00:00,11,52,1001
2014-03-17T11:00:00,10,41,1005
2014-03-17T02:20:00,8.0,81,1001
2014-03-17T21:50:00,7.0,81,1009
2014-03-17T02:00:00,9,68,1002
2014-03-17T16:00:00,10,39,1008
2014-03-17T20:50:00,7.0,76,1009
2014-03-17T02:50:00,8.0,81,1001
2014-03-17T10:50:00,10.0,54,1004
2014-03-17T18:20:00,8.0,66,1008
2014-03-17T18:00:00,8,53,1008
2014-03-17T03:50:00,8.0,81,1001
2014-03-17T03:20:00,9.0,76,1001
2014-03-17T11:50:00,9.0,54,1005
2014-03-17T03:00:00,8,73,1002
2014-03-17T23:50:00,7.0,87,1008
2014-03-17T16:50:00,9.0,62,1007
2014-03-17T14:50:00,10.0,47,1007
2014-03-17T14:20:00,10.0,47,1007
2014-03-17T04:00:00,8,70,1002
2014-03-17T14:00:00,10,36,1007
2014-03-17T19:50:00,8.0,71,1008
2014-03-17T19:00:00,8,58,1009
2014-03-17T13:00:00,8,49,1007
2014-03-17T06:00:00,8,63,1001
2014-03-17T22:50:00,7.0,81,1009
2014-03-17T16:20:00,10.0,54,1007
2014-03-17T00:00:00,8,79,1002
2014-03-17T00:20:00,8.0,87,1001
2014-03-17T00:50:00,9.0,82,1001
2014-03-17T05:50:00,8.0,71,1001
2014-03-17T18:50:00,8.0,66,1008
2014-03-17T17:00:00,9,48,1008
2014-03-17T17:20:00,9.0,62,1008
2014-03-17T17:50:00,9.0,62,1008
2014-03-17T04:20:00,8.0,76,1001
2014-03-17T01:50:00,9.0,76,1001
2014-03-17T07:50:00,8.0,66,1002
2014-03-17T01:00:00,9,74,1002
2014-03-17T06:20:00,8.0,71,1001
2014-03-17T01:20:00,9.0,76,1001
2014-03-17T10:20:00,9.0,58,1004
2014-03-17T10:00:00,9,48,1004
2014-03-17T21:00:00,7,66,1009
2014-03-17T22:20:00,7.0,76,1009
2014-03-17T19:20:00,8.0,66,1008
2014-03-17T21:20:00,7.0,81,1009
2014-03-17T23:00:00,6,80,1009
2014-03-17T22:00:00,7,73,1009
2014-03-17T13:50:00,10.0,47,1007
2014-03-17T06:50:00,8.0,71,1001
2014-03-17T08:00:00,8,57,1003
2014-03-17T08:20:00,8.0,71,1002
2014-03-17T08:50:00,8.0,66,1003
2014-03-17T11:20:00,10.0,50,1005
2014-03-17T20:00:00,8,60,1009
2014-03-17T15:20:00,10.0,47,1007
2014-03-17T05:20:00,8.0,71,1001
2014-03-17T15:00:00,10,34,1007
2014-03-17T15:50:00,10.0,50,1007
2014-03-17T20:20:00,8.0,71,1009
2014-03-17T04:50:00,8.0,76,1001
2014-03-17T09:50:00,9.0,62,1004
2014-03-17T12:20:00,9.0,58,1006
2014-03-17T09:00:00,8,55,1004
2014-03-17T09:20:00,9.0,62,1003
2014-03-17T07:20:00,8.0,66,1002
2014-03-17T07:00:00,8,60,1002
2014-03-17T13:20:00,9.0,58,1006
2014-03-17T23:20:00,6.0,93,1008
2014-03-17T12:50:00,8.0,66,1006
2014-03-18T03:20:00,8.0,87,1006
2014-03-18T03:00:00,8,81,1007
2014-03-18T19:20:00,8.0,76,1003
2014-03-18T03:50:00,8.0,87,1006
2014-03-18T22:50:00,7.0,81,1004
2014-03-18T02:50:00,8.0,87,1007
2014-03-18T02:20:00,8.0,87,1007
2014-03-18T02:00:00,8,84,1008
2014-03-18T19:50:00,8.0,76,1003
2014-03-18T21:20:00,7.0,87,1003
2014-03-18T18:20:00,8.0,71,1003
2014-03-18T22:20:00,7.0,81,1003
2014-03-18T18:00:00,8,61,1004
2014-03-18T18:50:00,8.0,71,1003
2014-03-18T06:50:00,8.0,87,1005
2014-03-18T19:00:00,8,65,1004
2014-03-18T23:00:00,7,75,1004
2014-03-18T17:00:00,9,63,1004
2014-03-18T01:00:00,8,85,1008
2014-03-18T17:20:00,9.0,66,1003
2014-03-18T01:20:00,8.0,87,1008
2014-03-18T01:50:00,8.0,87,1007
2014-03-18T04:50:00,8.0,87,1006
2014-03-18T21:50:00,7.0,87,1003
2014-03-18T16:50:00,9.0,71,1003
2014-03-18T05:20:00,8.0,87,1006
2014-03-18T15:20:00,9.0,66,1004
2014-03-18T00:50:00,7.0,93,1008
2014-03-18T14:50:00,9.0,71,1004
2014-03-18T15:50:00,9.0,71,1004
2014-03-18T00:00:00,7,86,1009
2014-03-18T07:20:00,8.0,87,1005
2014-03-18T00:20:00,7.0,93,1008
2014-03-18T10:20:00,9.0,76,1005
2014-03-18T10:00:00,9,71,1006
2014-03-18T22:00:00,7,77,1004
2014-03-18T10:50:00,9.0,76,1005
2014-03-18T11:50:00,10.0,66,1005
2014-03-18T11:20:00,9.0,71,1005
2014-03-18T11:00:00,9,66,1005
2014-03-18T21:00:00,7,76,1004
2014-03-18T23:50:00,7.0,81,1003
2014-03-18T20:50:00,7.0,87,1003
2014-03-18T20:20:00,7.0,81,1003
2014-03-18T16:00:00,9,60,1004
2014-03-18T20:00:00,8,71,1004
2014-03-18T15:00:00,9,58,1004
2014-03-18T14:00:00,10,56,1005
2014-03-18T09:00:00,8,80,1006
2014-03-18T09:20:00,8.0,81,1005
2014-03-18T09:50:00,9.0,76,1005
2014-03-18T12:00:00,9,59,1005
2014-03-18T04:20:00,8.0,87,1006
2014-03-18T12:20:00,9.0,71,1005
2014-03-18T12:50:00,10.0,66,1004
2014-03-18T17:50:00,8.0,71,1003
2014-03-18T05:50:00,8.0,87,1006
2014-03-18T08:50:00,8.0,87,1005
2014-03-18T23:20:00,7.0,81,1003
2014-03-18T08:00:00,8,84,1006
2014-03-18T08:20:00,8.0,87,1005
2014-03-18T16:20:00,9.0,71,1003
2014-03-18T06:20:00,8.0,87,1005
2014-03-18T13:50:00,10.0,66,1004
2014-03-18T07:50:00,8.0,87,1005
2014-03-18T13:00:00,10,61,1005
2014-03-18T14:20:00,10.0,66,1004
2014-03-18T13:20:00,10.0,71,1004
2014-03-19T05:20:00,6.0,87,1005
2014-03-19T10:50:00,9.0,82,1006
2014-03-19T04:50:00,6.0,87,1005
2014-03-19T10:00:00,8,85,1006
2014-03-19T12:00:00,9,74,1006
2014-03-19T10:20:00,8.0,87,1006
2014-03-19T16:50:00,11.0,71,1006
2014-03-19T05:00:00,6,82,1006
2014-03-19T12:50:00,9.0,82,1006
2014-03-19T08:20:00,7.0,87,1005
2014-03-19T08:00:00,7,78,1006
2014-03-19T12:20:00,9.0,76,1006
2014-03-19T14:50:00,9.0,87,1005
2014-03-19T08:50:00,8.0,81,1005
2014-03-19T06:50:00,7.0,81,1006
2014-03-19T09:50:00,8.0,87,1006
2014-03-19T09:20:00,8.0,87,1006
2014-03-19T15:00:00,9,81,1006
2014-03-19T09:00:00,8,77,1006
2014-03-19T20:50:00,8.0,76,1007
2014-03-19T05:50:00,6.0,87,1005
2014-03-19T04:20:00,6.0,81,1005
2014-03-19T00:20:00,7.0,81,1004
2014-03-19T23:20:00,8.0,81,1008
2014-03-19T00:00:00,7,75,1004
2014-03-19T00:50:00,7.0,81,1004
2014-03-19T07:00:00,6,78,1006
2014-03-19T11:00:00,9,76,1006
2014-03-19T07:20:00,7.0,81,1005
2014-03-19T11:20:00,9.0,76,1006
2014-03-19T11:50:00,9.0,82,1006
2014-03-19T21:50:00,7.0,81,1007
2014-03-19T06:20:00,6.0,87,1006
2014-03-19T16:20:00,11.0,71,1005
2014-03-19T03:50:00,6.0,81,1005
2014-03-19T16:00:00,10,68,1006
2014-03-19T03:00:00,7,70,1006
2014-03-19T03:20:00,7.0,81,1005
2014-03-19T04:00:00,6,72,1005
2014-03-19T17:50:00,10.0,71,1006
2014-03-19T18:50:00,9.0,76,1007
2014-03-19T22:50:00,8.0,81,1007
2014-03-19T18:00:00,10,65,1006
2014-03-19T18:20:00,10.0,71,1006
2014-03-19T22:20:00,7.0,81,1007
2014-03-19T01:50:00,7.0,81,1005
2014-03-19T01:20:00,7.0,81,1004
2014-03-19T07:50:00,7.0,87,1005
2014-03-19T01:00:00,7,75,1004
2014-03-19T15:50:00,10.0,82,1005
2014-03-19T23:50:00,8.0,81,1008
2014-03-19T20:20:00,8.0,76,1007
2014-03-19T06:00:00,6,80,1006
2014-03-19T20:00:00,9,64,1008
2014-03-19T17:00:00,10,64,1006
2014-03-19T23:00:00,8,72,1008
2014-03-19T17:20:00,10.0,76,1006
2014-03-19T13:20:00,9.0,76,1006
2014-03-19T13:00:00,9,72,1006
2014-03-19T13:50:00,9.0,82,1006
2014-03-19T22:00:00,7,75,1008
2014-03-19T14:00:00,9,71,1006
2014-03-19T02:00:00,7,72,1005
2014-03-19T14:20:00,9.0,82,1006
2014-03-19T02:20:00,7.0,81,1005
2014-03-19T02:50:00,7.0,81,1005
2014-03-19T21:00:00,8,70,1008
2014-03-19T19:00:00,9,64,1008
2014-03-19T21:20:00,8.0,76,1007
2014-03-19T19:20:00,9.0,76,1007
2014-03-19T19:50:00,9.0,71,1007
2014-03-19T15:20:00,9.0,87,1005
2014-03-20T16:20:00,15.0,45,1004
2014-03-20T03:50:00,9.0,82,1008
2014-03-20T16:00:00,15,32,1005
2014-03-20T13:00:00,15,36,1007
2014-03-20T03:00:00,8,75,1009
2014-03-20T12:00:00,13,49,1008
2014-03-20T03:20:00,9.0,76,1008
2014-03-20T04:00:00,9,72,1009
2014-03-20T23:20:00,13.0,51,997
2014-03-20T18:50:00,13.0,51,1002
2014-03-20T20:50:00,11.0,62,1000
2014-03-20T18:00:00,13,40,1004
2014-03-20T05:00:00,9,72,1009
2014-03-20T18:20:00,13.0,51,1003
2014-03-20T01:50:00,8.0,81,1008
2014-03-20T01:20:00,9.0,76,1008
2014-03-20T07:50:00,8.0,81,1008
2014-03-20T01:00:00,8,73,1009
2014-03-20T15:50:00,15.0,45,1005
2014-03-20T23:50:00,13.0,51,996
2014-03-20T23:00:00,13,40,998
2014-03-20T17:20:00,14.0,51,1004
2014-03-20T13:20:00,15.0,48,1006
2014-03-20T12:50:00,15.0,51,1007
2014-03-20T05:50:00,9.0,76,1008
2014-03-20T13:50:00,15.0,48,1006
2014-03-20T22:00:00,11,47,999
2014-03-20T14:00:00,15,36,1007
2014-03-20T02:00:00,8,73,1008
2014-03-20T14:20:00,15.0,48,1006
2014-03-20T02:20:00,8.0,81,1008
2014-03-20T02:50:00,8.0,81,1008
2014-03-20T21:00:00,11,49,1000
2014-03-20T19:00:00,13,36,1003
2014-03-20T21:20:00,11.0,62,999
2014-03-20T19:20:00,14.0,48,1002
2014-03-20T19:50:00,13.0,51,1001
2014-03-20T22:50:00,12.0,54,997
2014-03-20T15:20:00,16.0,42,1005
2014-03-20T05:20:00,9.0,76,1009
2014-03-20T10:50:00,11.0,67,1007
2014-03-20T04:50:00,9.0,76,1008
2014-03-20T10:00:00,10,67,1008
2014-03-20T10:20:00,10.0,76,1007
2014-03-20T16:50:00,14.0,48,1004
2014-03-20T22:20:00,12.0,54,997
2014-03-20T08:20:00,8.0,81,1008
2014-03-20T08:00:00,8,71,1009
2014-03-20T12:20:00,14.0,55,1007
2014-03-20T14:50:00,16.0,45,1006
2014-03-20T08:50:00,9.0,76,1008
2014-03-20T06:50:00,8.0,81,1008
2014-03-20T09:50:00,10.0,71,1008
2014-03-20T09:20:00,9.0,76,1008
2014-03-20T15:00:00,16,32,1006
2014-03-20T09:00:00,9,71,1009
2014-03-20T20:00:00,12,42,1002
2014-03-20T17:50:00,13.0,51,1003
2014-03-20T04:20:00,9.0,82,1008
2014-03-20T00:20:00,8.0,81,1008
2014-03-20T00:00:00,8,75,1008
2014-03-20T00:50:00,8.0,81,1008
2014-03-20T07:00:00,8,71,1008
2014-03-20T11:00:00,11,56,1008
2014-03-20T07:20:00,8.0,81,1008
2014-03-20T11:20:00,12.0,67,1007
2014-03-20T11:50:00,13.0,58,1007
2014-03-20T20:20:00,12.0,54,1001
2014-03-20T17:00:00,14,35,1004
2014-03-20T21:50:00,11.0,58,998
2014-03-20T06:20:00,9.0,76,1008
2014-03-21T10:20:00,9.0,71,1000
2014-03-21T10:00:00,9,57,1001
2014-03-21T22:00:00,5,67,1005
2014-03-21T10:50:00,9.0,66,1000
2014-03-21T22:50:00,4.0,81,1004
2014-03-21T11:50:00,10.0,62,1000
2014-03-21T11:20:00,9.0,66,1001
2014-03-21T11:00:00,9,53,1001
2014-03-21T23:50:00,4.0,87,1004
2014-03-21T19:50:00,6.0,70,1003
2014-03-21T20:20:00,6.0,70,1004
2014-03-21T16:00:00,8,42,1001
2014-03-21T20:00:00,6,60,1004
2014-03-21T18:20:00,7.0,66,1002
2014-03-21T22:20:00,5.0,76,1004
2014-03-21T14:00:00,10,45,1001
2014-03-21T09:00:00,8,67,1000
2014-03-21T09:20:00,8.0,76,1000
2014-03-21T09:50:00,9.0,71,1000
2014-03-21T19:00:00,6,57,1003
2014-03-21T23:00:00,4,73,1005
2014-03-21T04:00:00,9,79,997
2014-03-21T12:00:00,10,50,1001
2014-03-21T04:20:00,9.0,82,996
2014-03-21T12:20:00,10.0,62,1000
2014-03-21T12:50:00,10.0,58,1000
2014-03-21T17:50:00,8.0,57,1002
2014-03-21T05:50:00,8.0,81,997
2014-03-21T08:50:00,8.0,76,1000
2014-03-21T21:00:00,6,62,1004
2014-03-21T23:20:00,4.0,87,1004
2014-03-21T08:00:00,8,72,1000
2014-03-21T08:20:00,8.0,76,999
2014-03-21T16:20:00,8.0,57,1001
2014-03-21T06:20:00,8.0,81,998
2014-03-21T13:50:00,10.0,58,1000
2014-03-21T06:00:00,8,76,998
2014-03-21T06:50:00,8.0,81,998
2014-03-21T13:00:00,10,47,1000
2014-03-21T14:20:00,10.0,58,1000
2014-03-21T13:20:00,10.0,58,1000
2014-03-21T03:20:00,9.0,82,996
2014-03-21T03:00:00,10,72,997
2014-03-21T19:20:00,6.0,70,1003
2014-03-21T03:50:00,9.0,82,996
2014-03-21T21:20:00,5.0,76,1004
2014-03-21T02:50:00,10.0,76,996
2014-03-21T02:20:00,10.0,71,996
2014-03-21T02:00:00,10,63,997
2014-03-21T05:00:00,8,77,997
2014-03-21T15:00:00,9,41,1001
2014-03-21T18:00:00,8,48,1002
2014-03-21T07:50:00,8.0,76,999
2014-03-21T18:50:00,7.0,61,1003
2014-03-21T07:00:00,8,73,999
2014-03-21T15:50:00,9.0,54,1000
2014-03-21T17:00:00,8,46,1002
2014-03-21T01:00:00,10,55,997
2014-03-21T17:20:00,8.0,62,1002
2014-03-21T01:20:00,10.0,71,996
2014-03-21T01:50:00,10.0,71,996
2014-03-21T04:50:00,8.0,87,997
2014-03-21T21:50:00,5.0,76,1004
2014-03-21T16:50:00,8.0,57,1001
2014-03-21T20:50:00,6.0,70,1004
2014-03-21T05:20:00,8.0,87,997
2014-03-21T15:20:00,9.0,58,1000
2014-03-21T00:50:00,11.0,62,997
2014-03-21T14:50:00,9.0,54,1000
2014-03-21T00:00:00,12,42,997
2014-03-21T07:20:00,8.0,76,998
2014-03-21T00:20:00,12.0,54,996
2014-03-22T19:20:00,6.0,81,998
2014-03-22T07:50:00,5.0,81,1002
2014-03-22T07:20:00,5.0,81,1002
2014-03-22T01:50:00,4.0,87,1004
2014-03-22T07:00:00,4,80,1003
2014-03-22T17:50:00,7.0,81,997
2014-03-22T23:00:00,5,82,999
2014-03-22T18:50:00,6.0,81,998
2014-03-22T18:20:00,6.0,87,997
2014-03-22T00:00:00,4,76,1005
2014-03-22T18:00:00,6,79,998
2014-03-22T15:00:00,9,51,998
2014-03-22T02:20:00,4.0,87,1004
2014-03-22T21:50:00,5.0,87,998
2014-03-22T06:20:00,5.0,81,1002
2014-03-22T06:00:00,5,83,1003
2014-03-22T22:50:00,5.0,87,998
2014-03-22T06:50:00,5.0,81,1002
2014-03-22T16:00:00,8,60,998
2014-03-22T04:00:00,4,80,1004
2014-03-22T16:20:00,7.0,76,997
2014-03-22T04:20:00,5.0,87,1003
2014-03-22T04:50:00,5.0,87,1003
2014-03-22T19:50:00,5.0,87,998
2014-03-22T20:20:00,5.0,87,998
2014-03-22T09:00:00,6,70,1002
2014-03-22T09:20:00,6.0,76,1001
2014-03-22T22:20:00,5.0,87,998
2014-03-22T03:00:00,4,80,1004
2014-03-22T17:20:00,7.0,81,997
2014-03-22T08:50:00,6.0,76,1001
2014-03-22T05:50:00,5.0,87,1002
2014-03-22T14:00:00,9,51,998
2014-03-22T05:00:00,5,80,1003
2014-03-22T05:20:00,5.0,87,1003
2014-03-22T03:50:00,4.0,81,1003
2014-03-22T22:00:00,5,80,998
2014-03-22T10:50:00,8.0,66,1000
2014-03-22T10:20:00,7.0,71,1000
2014-03-22T16:50:00,6.0,87,997
2014-03-22T10:00:00,7,61,1001
2014-03-22T23:50:00,4.0,87,998
2014-03-22T00:50:00,4.0,87,1004
2014-03-22T02:00:00,4,80,1004
2014-03-22T17:00:00,6,82,998
2014-03-22T08:00:00,5,76,1002
2014-03-22T20:50:00,5.0,87,998
2014-03-22T11:20:00,8.0,66,1000
2014-03-22T11:00:00,8,57,1001
2014-03-22T11:50:00,8.0,71,1000
2014-03-22T01:00:00,4,75,1004
2014-03-22T13:00:00,9,53,999
2014-03-22T01:20:00,4.0,87,1004
2014-03-22T13:20:00,9.0,58,999
2014-03-22T13:50:00,9.0,62,998
2014-03-22T14:50:00,9.0,62,997
2014-03-22T23:20:00,4.0,87,998
2014-03-22T19:00:00,6,79,998
2014-03-22T09:50:00,7.0,71,1001
2014-03-22T14:20:00,9.0,62,998
2014-03-22T00:20:00,4.0,87,1004
2014-03-22T03:20:00,4.0,81,1003
2014-03-22T12:50:00,9.0,66,999
2014-03-22T02:50:00,4.0,87,1003
2014-03-22T20:00:00,5,80,998
2014-03-22T12:00:00,8,57,1000
2014-03-22T12:20:00,9.0,62,999
2014-03-22T08:20:00,5.0,81,1002
2014-03-22T15:50:00,8.0,66,997
2014-03-22T21:20:00,5.0,87,998
2014-03-22T21:00:00,5,80,998
2014-03-22T15:20:00,9.0,62,997
2014-03-23T06:00:00,2,85,999
2014-03-23T14:00:00,9,62,1002
2014-03-23T06:20:00,3.0,87,999
2014-03-23T14:20:00,9.0,71,1001
2014-03-23T14:50:00,9.0,62,1001
2014-03-23T23:50:00,2.0,87,1007
2014-03-23T10:00:00,6,72,1001
2014-03-23T19:00:00,6,59,1004
2014-03-23T20:50:00,3.0,81,1005
2014-03-23T19:20:00,4.0,75,1004
2014-03-23T04:50:00,3.0,87,998
2014-03-23T20:00:00,4,63,1005
2014-03-23T20:20:00,3.0,75,1005
2014-03-23T07:20:00,3.0,87,999
2014-03-23T04:20:00,3.0,87,998
2014-03-23T15:50:00,9.0,66,1002
2014-03-23T05:50:00,2.0,87,999
2014-03-23T23:00:00,2,79,1007
2014-03-23T15:00:00,8,55,1002
2014-03-23T15:20:00,9.0,62,1002
2014-03-23T12:00:00,7,69,1002
2014-03-23T17:00:00,8,51,1003
2014-03-23T22:50:00,3.0,81,1006
2014-03-23T22:20:00,3.0,81,1006
2014-03-23T22:00:00,3,71,1006
2014-03-23T00:50:00,3.0,93,998
